model_name,question_id,difficulty,result,efficiency_score,repetition_number
Qwen-3-Coder-480B,508,moderate,correct,1.086179677793636,19
Qwen-3-Coder-480B,508,moderate,correct,0.9086389623302374,20
Qwen-3-Coder-480B,508,moderate,correct,1.1045757862037608,21
Qwen-3-Coder-480B,508,moderate,correct,0.9666422011322224,22
Qwen-3-Coder-480B,508,moderate,correct,1.0822815409953344,23
Qwen-3-Coder-480B,508,moderate,correct,1.0302648050992422,24
Qwen-3-Coder-480B,508,moderate,correct,0.9604758633545875,25
Qwen-3-Coder-480B,508,moderate,correct,1.0901799370280618,26
Qwen-3-Coder-480B,508,moderate,correct,1.03306537832228,27
Qwen-3-Coder-480B,508,moderate,correct,1.050328403707411,28
Qwen-3-Coder-480B,508,moderate,correct,1.0347879153744053,29
Qwen-3-Coder-480B,508,moderate,correct,0.9354884461803662,30
Qwen-3-Coder-480B,508,moderate,correct,1.0991466267865824,31
Qwen-3-Coder-480B,508,moderate,correct,1.0301597063526486,32
Qwen-3-Coder-480B,508,moderate,correct,0.9913998851581939,33
Qwen-3-Coder-480B,508,moderate,correct,1.133454198854888,34
Qwen-3-Coder-480B,508,moderate,correct,0.955408684876336,35
Qwen-3-Coder-480B,508,moderate,correct,0.9355771498230092,36
Qwen-3-Coder-480B,508,moderate,correct,0.9976890739415959,37
Qwen-3-Coder-480B,508,moderate,correct,1.0018538939360218,38
Qwen-3-Coder-480B,508,moderate,correct,0.9218035150342038,39
Qwen-3-Coder-480B,508,moderate,correct,0.9460838945056541,40
Qwen-3-Coder-480B,508,moderate,correct,0.9605195427910618,41
Qwen-3-Coder-480B,508,moderate,correct,0.9674828767555586,42
Qwen-3-Coder-480B,508,moderate,correct,0.9744428356855793,43
Qwen-3-Coder-480B,508,moderate,correct,0.9599794627532103,44
Qwen-3-Coder-480B,508,moderate,correct,0.9986941746055688,45
Qwen-3-Coder-480B,508,moderate,correct,0.9989051129338254,46
Qwen-3-Coder-480B,508,moderate,correct,0.996456856179159,47
Qwen-3-Coder-480B,508,moderate,correct,0.9226063096699827,48
Qwen-3-Coder-480B,508,moderate,correct,0.9602016385374157,49
Qwen-3-Coder-480B,508,moderate,correct,0.9467833246434897,50
Qwen-3-Coder-480B,522,moderate,semantic,,1
Qwen-3-Coder-480B,522,moderate,semantic,,2
Qwen-3-Coder-480B,522,moderate,semantic,,3
Qwen-3-Coder-480B,522,moderate,semantic,,4
Qwen-3-Coder-480B,522,moderate,semantic,,5
Qwen-3-Coder-480B,522,moderate,semantic,,6
Qwen-3-Coder-480B,522,moderate,semantic,,7
Qwen-3-Coder-480B,522,moderate,semantic,,8
Qwen-3-Coder-480B,522,moderate,semantic,,9
Qwen-3-Coder-480B,522,moderate,semantic,,10
Qwen-3-Coder-480B,522,moderate,semantic,,11
Qwen-3-Coder-480B,522,moderate,semantic,,12
Qwen-3-Coder-480B,522,moderate,semantic,,13
Qwen-3-Coder-480B,522,moderate,semantic,,14
Qwen-3-Coder-480B,522,moderate,semantic,,15
Qwen-3-Coder-480B,522,moderate,semantic,,16
Qwen-3-Coder-480B,522,moderate,semantic,,17
Qwen-3-Coder-480B,522,moderate,semantic,,18
Qwen-3-Coder-480B,522,moderate,semantic,,19
Qwen-3-Coder-480B,522,moderate,semantic,,20
Qwen-3-Coder-480B,522,moderate,semantic,,21
Qwen-3-Coder-480B,522,moderate,semantic,,22
Qwen-3-Coder-480B,522,moderate,semantic,,23
Qwen-3-Coder-480B,522,moderate,semantic,,24
Qwen-3-Coder-480B,522,moderate,semantic,,25
Qwen-3-Coder-480B,522,moderate,semantic,,26
Qwen-3-Coder-480B,522,moderate,semantic,,27
Qwen-3-Coder-480B,522,moderate,semantic,,28
Qwen-3-Coder-480B,522,moderate,semantic,,29
Qwen-3-Coder-480B,522,moderate,semantic,,30
Qwen-3-Coder-480B,522,moderate,semantic,,31
Qwen-3-Coder-480B,522,moderate,semantic,,32
Qwen-3-Coder-480B,522,moderate,semantic,,33
Qwen-3-Coder-480B,522,moderate,semantic,,34
Qwen-3-Coder-480B,522,moderate,semantic,,35
Qwen-3-Coder-480B,522,moderate,semantic,,36
Qwen-3-Coder-480B,522,moderate,semantic,,37
Qwen-3-Coder-480B,522,moderate,semantic,,38
Qwen-3-Coder-480B,522,moderate,semantic,,39
Qwen-3-Coder-480B,522,moderate,semantic,,40
Qwen-3-Coder-480B,522,moderate,semantic,,41
Qwen-3-Coder-480B,522,moderate,semantic,,42
Qwen-3-Coder-480B,522,moderate,semantic,,43
Qwen-3-Coder-480B,522,moderate,semantic,,44
Qwen-3-Coder-480B,522,moderate,semantic,,45
Qwen-3-Coder-480B,522,moderate,semantic,,46
Qwen-3-Coder-480B,522,moderate,semantic,,47
Qwen-3-Coder-480B,522,moderate,semantic,,48
Qwen-3-Coder-480B,522,moderate,semantic,,49
Qwen-3-Coder-480B,522,moderate,semantic,,50
Qwen-3-Coder-480B,822,moderate,correct,8.58289514382926,1
Qwen-3-Coder-480B,822,moderate,correct,2.3083956774729844,2
Qwen-3-Coder-480B,822,moderate,correct,1.3363005431502715,3
Qwen-3-Coder-480B,822,moderate,correct,1.336433611289288,4
Qwen-3-Coder-480B,822,moderate,correct,1.2742324385147084,5
Qwen-3-Coder-480B,822,moderate,correct,0.8507598784194529,6
Qwen-3-Coder-480B,822,moderate,correct,1.158264199106573,7
Qwen-3-Coder-480B,822,moderate,correct,1.2576648133439237,8
Qwen-3-Coder-480B,822,moderate,correct,1.1983354271356783,9
Qwen-3-Coder-480B,822,moderate,correct,1.8697256167857967,10
Qwen-3-Coder-480B,822,moderate,correct,1.0408921933085502,11
Qwen-3-Coder-480B,822,moderate,correct,1.3670822942643392,12
Qwen-3-Coder-480B,822,moderate,correct,1.3453016335112404,13
Qwen-3-Coder-480B,822,moderate,correct,1.0281522128116427,14
Qwen-3-Coder-480B,822,moderate,correct,1.1893314616599404,15
Qwen-3-Coder-480B,822,moderate,correct,1.56187624750499,16
Qwen-3-Coder-480B,822,moderate,correct,0.962117410938284,17
Qwen-3-Coder-480B,822,moderate,correct,1.9978698224852072,18
Qwen-3-Coder-480B,822,moderate,correct,0.9284680919466324,19
Qwen-3-Coder-480B,822,moderate,correct,1.498989558773998,20
Qwen-3-Coder-480B,822,moderate,correct,1.0949628406275804,21
Qwen-3-Coder-480B,822,moderate,correct,1.1141759297378895,22
Qwen-3-Coder-480B,822,moderate,correct,1.4350556153570146,23
Qwen-3-Coder-480B,822,moderate,correct,1.8954280155642023,24
Qwen-3-Coder-480B,822,moderate,correct,1.7748730964467005,25
Qwen-3-Coder-480B,822,moderate,correct,1.2242432657595113,26
Qwen-3-Coder-480B,822,moderate,correct,1.3305673485140872,27
Qwen-3-Coder-480B,822,moderate,correct,1.206824062095731,28
Qwen-3-Coder-480B,822,moderate,correct,1.0760508308895407,29
Qwen-3-Coder-480B,822,moderate,correct,1.6011940298507463,30
Qwen-3-Coder-480B,822,moderate,correct,1.2790846535445672,31
Qwen-3-Coder-480B,822,moderate,correct,1.1012722646310433,32
Qwen-3-Coder-480B,822,moderate,correct,1.7462175278332857,33
Qwen-3-Coder-480B,822,moderate,correct,1.3366659177712874,34
Qwen-3-Coder-480B,822,moderate,correct,1.3447316753926701,35
Qwen-3-Coder-480B,822,moderate,correct,1.2696102215752871,36
Qwen-3-Coder-480B,822,moderate,correct,1.6603282626100881,37
Qwen-3-Coder-480B,822,moderate,correct,1.3140794223826715,38
Qwen-3-Coder-480B,822,moderate,correct,1.5937688139674895,39
Qwen-3-Coder-480B,822,moderate,correct,1.2654811051127342,40
Qwen-3-Coder-480B,822,moderate,correct,1.225137614678899,41
Qwen-3-Coder-480B,822,moderate,correct,0.8704148646484062,42
Qwen-3-Coder-480B,822,moderate,correct,1.3496677740863787,43
Qwen-3-Coder-480B,822,moderate,correct,1.4178558360775704,44
Qwen-3-Coder-480B,822,moderate,correct,0.8785635359116022,45
Qwen-3-Coder-480B,822,moderate,correct,1.190339892665474,46
Qwen-3-Coder-480B,822,moderate,correct,1.2797534376481745,47
Qwen-3-Coder-480B,822,moderate,correct,1.19573727707699,48
Qwen-3-Coder-480B,822,moderate,correct,1.3314708299096139,49
Qwen-3-Coder-480B,822,moderate,correct,1.3550995024875623,50
Qwen-3-Coder-480B,1474,moderate,correct,7.608365525509525,1
Qwen-3-Coder-480B,1474,moderate,correct,1.3375399928901528,2
Qwen-3-Coder-480B,1474,moderate,correct,1.1922029281579842,3
Qwen-3-Coder-480B,1474,moderate,correct,1.5590964098426785,4
Qwen-3-Coder-480B,1474,moderate,correct,1.2928367622766181,5
Qwen-3-Coder-480B,1474,moderate,correct,1.186224967246865,6
Qwen-3-Coder-480B,1474,moderate,correct,1.4234584711145692,7
Qwen-3-Coder-480B,1474,moderate,correct,1.3405785259029253,8
Qwen-3-Coder-480B,1474,moderate,correct,1.1975598310652276,9
Qwen-3-Coder-480B,1474,moderate,correct,1.245644004099761,10
Qwen-3-Coder-480B,1474,moderate,correct,1.2880597014925372,11
Qwen-3-Coder-480B,1474,moderate,correct,1.2640135478408128,12
Qwen-3-Coder-480B,1474,moderate,correct,1.376645080426154,13
Qwen-3-Coder-480B,1474,moderate,correct,1.1979855209316965,14
Qwen-3-Coder-480B,1474,moderate,correct,1.3109303148213654,15
Qwen-3-Coder-480B,1474,moderate,correct,1.2228173540439207,16
Qwen-3-Coder-480B,1474,moderate,correct,0.9054104246626222,17
Qwen-3-Coder-480B,1474,moderate,correct,1.3511623841985667,18
Qwen-3-Coder-480B,1474,moderate,correct,1.2497168030207677,19
Qwen-3-Coder-480B,1474,moderate,correct,1.3506493506493507,20
Qwen-3-Coder-480B,1474,moderate,correct,1.2365644576327068,21
Qwen-3-Coder-480B,1474,moderate,correct,1.2492547201059954,22
Qwen-3-Coder-480B,1474,moderate,correct,1.1744891443167305,23
Qwen-3-Coder-480B,1474,moderate,correct,1.15959627818956,24
Qwen-3-Coder-480B,1474,moderate,correct,1.1579905903779026,25
Qwen-3-Coder-480B,1474,moderate,correct,1.204841149773071,26
Qwen-3-Coder-480B,1474,moderate,correct,1.1253260302556076,27
Qwen-3-Coder-480B,1474,moderate,correct,1.7052558462607086,28
Qwen-3-Coder-480B,1474,moderate,correct,1.0051124744376279,29
Qwen-3-Coder-480B,1474,moderate,correct,1.3368314150304672,30
Qwen-3-Coder-480B,1474,moderate,correct,1.2920455853574306,31
Qwen-3-Coder-480B,1474,moderate,correct,1.1450950570342204,32
Qwen-3-Coder-480B,1474,moderate,correct,1.351010101010101,33
Qwen-3-Coder-480B,1474,moderate,correct,1.4250181554103123,34
Qwen-3-Coder-480B,1474,moderate,correct,1.306368635799184,35
Qwen-3-Coder-480B,1474,moderate,correct,1.5758977149075082,36
Qwen-3-Coder-480B,1474,moderate,correct,1.227088948787062,37
Qwen-3-Coder-480B,1474,moderate,correct,1.3017349311393311,38
Qwen-3-Coder-480B,1474,moderate,correct,1.0562686999324389,39
Qwen-3-Coder-480B,1474,moderate,correct,1.1778262223606353,40
Qwen-3-Coder-480B,1474,moderate,correct,1.400939439691327,41
Qwen-3-Coder-480B,1474,moderate,correct,0.6450329928590798,42
Qwen-3-Coder-480B,1474,moderate,correct,1.1784153005464482,43
Qwen-3-Coder-480B,1474,moderate,correct,1.247164083719444,44
Qwen-3-Coder-480B,1474,moderate,correct,0.937260723494023,45
Qwen-3-Coder-480B,1474,moderate,correct,0.45230535615681944,46
Qwen-3-Coder-480B,1474,moderate,correct,1.1188539741219963,47
Qwen-3-Coder-480B,1474,moderate,correct,1.1162862430598397,48
Qwen-3-Coder-480B,1474,moderate,correct,0.93727499307671,49
Qwen-3-Coder-480B,1474,moderate,correct,1.2110399512046355,50
Qwen-3-Coder-480B,1229,moderate,correct,6.119943299531131,1
Qwen-3-Coder-480B,1229,moderate,correct,1.0747671704944493,2
Qwen-3-Coder-480B,1229,moderate,correct,1.0334546029737426,3
Qwen-3-Coder-480B,1229,moderate,correct,0.9672743545343113,4
Qwen-3-Coder-480B,1229,moderate,correct,0.9131723189556662,5
Qwen-3-Coder-480B,1229,moderate,correct,1.026872017005575,6
Qwen-3-Coder-480B,1229,moderate,correct,1.023832328581892,7
Qwen-3-Coder-480B,1229,moderate,correct,1.210548738922972,8
Qwen-3-Coder-480B,1229,moderate,correct,0.9651382167172504,9
Qwen-3-Coder-480B,1229,moderate,correct,0.9287192683131485,10
Qwen-3-Coder-480B,1229,moderate,correct,1.0869008935824533,11
Qwen-3-Coder-480B,1229,moderate,correct,1.0504343062837467,12
Qwen-3-Coder-480B,1229,moderate,correct,1.0565915515075377,13
Qwen-3-Coder-480B,1229,moderate,correct,0.9480298105129629,14
Qwen-3-Coder-480B,1229,moderate,correct,0.8202072448319849,15
Qwen-3-Coder-480B,1229,moderate,correct,1.0403884969723616,16
Qwen-3-Coder-480B,1229,moderate,correct,0.8674252763750512,17
Qwen-3-Coder-480B,1229,moderate,correct,0.8810931115002919,18
Qwen-3-Coder-480B,1229,moderate,correct,0.832909506146844,19
Qwen-3-Coder-480B,1229,moderate,correct,0.9027390213104276,20
Qwen-3-Coder-480B,1229,moderate,correct,1.2332068241276393,21
Qwen-3-Coder-480B,1229,moderate,correct,1.1941558032621702,22
Qwen-3-Coder-480B,1229,moderate,correct,1.0970451189814194,23
Qwen-3-Coder-480B,1229,moderate,correct,1.063077914487389,24
Qwen-3-Coder-480B,1229,moderate,correct,1.077090474906598,25
Qwen-3-Coder-480B,1229,moderate,correct,1.019354577479046,26
Qwen-3-Coder-480B,1229,moderate,correct,0.992086038961039,27
Qwen-3-Coder-480B,1229,moderate,correct,1.1804410430391732,28
Qwen-3-Coder-480B,1229,moderate,correct,0.9668365780261623,29
Qwen-3-Coder-480B,1229,moderate,correct,0.919695644105093,30
Qwen-3-Coder-480B,1229,moderate,correct,0.6684850296418074,31
Qwen-3-Coder-480B,1229,moderate,correct,1.011450895864206,32
Qwen-3-Coder-480B,1229,moderate,correct,1.16552047182064,33
Qwen-3-Coder-480B,1229,moderate,correct,0.9771443290117627,34
Qwen-3-Coder-480B,1229,moderate,correct,1.1099793027880362,35
Qwen-3-Coder-480B,1229,moderate,correct,1.1409749097708397,36
Qwen-3-Coder-480B,1229,moderate,correct,0.9686391445169914,37
Qwen-3-Coder-480B,1229,moderate,correct,1.053638966086466,38
Qwen-3-Coder-480B,1229,moderate,correct,0.8626297895800791,39
Qwen-3-Coder-480B,1229,moderate,correct,1.1510153371604832,40
Qwen-3-Coder-480B,1229,moderate,correct,0.9060036385688296,41
Qwen-3-Coder-480B,1229,moderate,correct,0.9870428079383303,42
Qwen-3-Coder-480B,1229,moderate,correct,1.022609015038668,43
Qwen-3-Coder-480B,1229,moderate,correct,1.096651528649964,44
Qwen-3-Coder-480B,1229,moderate,correct,1.0547762445681177,45
Qwen-3-Coder-480B,1229,moderate,correct,1.2666822030606697,46
Qwen-3-Coder-480B,1229,moderate,correct,0.9360953602913786,47
Qwen-3-Coder-480B,1229,moderate,correct,1.2648898336262928,48
Qwen-3-Coder-480B,1229,moderate,correct,0.9205291631678207,49
Qwen-3-Coder-480B,1229,moderate,correct,1.155721709386717,50
Qwen-3-Coder-480B,1162,moderate,correct,0.808599720874593,1
Qwen-3-Coder-480B,1162,moderate,correct,1.1707433594496466,2
Qwen-3-Coder-480B,1162,moderate,correct,1.452232776503985,3
Qwen-3-Coder-480B,1162,moderate,correct,1.2059090085191226,4
Qwen-3-Coder-480B,1162,moderate,correct,0.809265944645006,5
Qwen-3-Coder-480B,1162,moderate,correct,0.902834008097166,6
Qwen-3-Coder-480B,1162,moderate,correct,0.9689564068692206,7
Qwen-3-Coder-480B,1162,moderate,correct,1.2331833644244485,8
Qwen-3-Coder-480B,1162,moderate,correct,1.1805475337876863,9
Qwen-3-Coder-480B,1162,moderate,correct,0.9466582711163084,10
Qwen-3-Coder-480B,1162,moderate,correct,0.9222088215024121,11
Qwen-3-Coder-480B,1162,moderate,correct,1.0298522364217253,12
Qwen-3-Coder-480B,1162,moderate,correct,1.214939541191095,13
Qwen-3-Coder-480B,1162,moderate,correct,1.4854749358194839,14
Qwen-3-Coder-480B,1162,moderate,correct,0.8397380452242679,15
Qwen-3-Coder-480B,1162,moderate,correct,1.2438625204582652,16
Qwen-3-Coder-480B,1162,moderate,correct,1.1953553381356843,17
Qwen-3-Coder-480B,1162,moderate,correct,0.9303142004563806,18
Qwen-3-Coder-480B,1162,moderate,correct,1.2216154721274175,19
Qwen-3-Coder-480B,1162,moderate,correct,0.8551620315347437,20
Qwen-3-Coder-480B,1162,moderate,correct,1.21569942972157,21
Qwen-3-Coder-480B,1162,moderate,correct,1.2115406545786294,22
Qwen-3-Coder-480B,1162,moderate,correct,1.191217745586238,23
Qwen-3-Coder-480B,1162,moderate,correct,0.9879542463812127,24
Qwen-3-Coder-480B,1162,moderate,correct,1.5589451438022603,25
Qwen-3-Coder-480B,1162,moderate,correct,0.4710371460095623,26
Qwen-3-Coder-480B,1162,moderate,correct,1.1060916442048518,27
Qwen-3-Coder-480B,1162,moderate,correct,1.1608334308790822,28
Qwen-3-Coder-480B,1162,moderate,correct,1.2807528840315725,29
Qwen-3-Coder-480B,1162,moderate,correct,1.723431734317343,30
Qwen-3-Coder-480B,1162,moderate,correct,1.7119367588932806,31
Qwen-3-Coder-480B,1162,moderate,correct,1.333149900946511,32
Qwen-3-Coder-480B,1162,moderate,correct,1.2367144307796458,33
Qwen-3-Coder-480B,1162,moderate,correct,1.1657542322917545,34
Qwen-3-Coder-480B,1162,moderate,correct,1.0910418187506519,35
Qwen-3-Coder-480B,1162,moderate,correct,1.212033387433341,36
Qwen-3-Coder-480B,1162,moderate,correct,1.1409031953779036,37
Qwen-3-Coder-480B,1162,moderate,correct,1.343540085492454,38
Qwen-3-Coder-480B,1162,moderate,correct,1.2958857599360896,39
Qwen-3-Coder-480B,1162,moderate,correct,0.8776497221650545,40
Qwen-3-Coder-480B,1162,moderate,correct,1.3125,41
Qwen-3-Coder-480B,1162,moderate,correct,1.203008356545961,42
Qwen-3-Coder-480B,1162,moderate,correct,1.0672410378292732,43
Qwen-3-Coder-480B,1162,moderate,correct,1.0337137472515967,44
Qwen-3-Coder-480B,1162,moderate,correct,1.661278100530437,45
Qwen-3-Coder-480B,1162,moderate,correct,1.3928266438941077,46
Qwen-3-Coder-480B,1162,moderate,correct,1.5296416938110748,47
Qwen-3-Coder-480B,1162,moderate,correct,1.2256832797427653,48
Qwen-3-Coder-480B,1162,moderate,correct,1.2957820277705003,49
Qwen-3-Coder-480B,1162,moderate,correct,1.2152395915161036,50
Qwen-3-Coder-480B,213,moderate,correct,7.955195563339171,1
Qwen-3-Coder-480B,213,moderate,correct,1.463922638234565,2
Qwen-3-Coder-480B,213,moderate,correct,1.4304255961364323,3
Qwen-3-Coder-480B,213,moderate,correct,1.5979334447652334,4
Qwen-3-Coder-480B,213,moderate,correct,1.3730167789065175,5
Qwen-3-Coder-480B,213,moderate,correct,1.7261280167890871,6
Qwen-3-Coder-480B,213,moderate,correct,1.4201801064265247,7
Qwen-3-Coder-480B,213,moderate,correct,1.0757627699691463,8
Qwen-3-Coder-480B,213,moderate,correct,1.1896978702327885,9
Qwen-3-Coder-480B,213,moderate,correct,1.28014440433213,10
Qwen-3-Coder-480B,213,moderate,correct,1.4514256876103961,11
Qwen-3-Coder-480B,213,moderate,correct,1.618591279348347,12
Qwen-3-Coder-480B,213,moderate,correct,1.291619691845171,13
Qwen-3-Coder-480B,213,moderate,correct,1.3064128943758573,14
Qwen-3-Coder-480B,213,moderate,correct,1.6821192052980132,15
Qwen-3-Coder-480B,213,moderate,correct,1.2942124542124542,16
Qwen-3-Coder-480B,213,moderate,correct,1.1471215351812367,17
Qwen-3-Coder-480B,213,moderate,correct,1.5419617943764756,18
Qwen-3-Coder-480B,213,moderate,correct,1.5897064153678868,19
Qwen-3-Coder-480B,213,moderate,correct,2.6002560819462226,20
Qwen-3-Coder-480B,213,moderate,correct,0.838909701588942,21
Qwen-3-Coder-480B,213,moderate,correct,1.986545853926414,22
Qwen-3-Coder-480B,213,moderate,correct,1.3338002801681008,23
Qwen-3-Coder-480B,213,moderate,correct,1.1356219814645607,24
Qwen-3-Coder-480B,213,moderate,correct,1.3523809523809525,25
Qwen-3-Coder-480B,213,moderate,correct,1.4115559061329126,26
Qwen-3-Coder-480B,213,moderate,correct,1.6737745098039216,27
Qwen-3-Coder-480B,213,moderate,correct,1.2007101792357118,28
Qwen-3-Coder-480B,213,moderate,correct,1.4597795018374846,29
Qwen-3-Coder-480B,213,moderate,correct,1.4670152855993563,30
Qwen-3-Coder-480B,213,moderate,correct,1.2971830985915493,31
Qwen-3-Coder-480B,213,moderate,correct,1.2375,32
Qwen-3-Coder-480B,213,moderate,correct,1.1235756385068763,33
Qwen-3-Coder-480B,213,moderate,correct,1.3193329215565164,34
Qwen-3-Coder-480B,213,moderate,correct,1.4642289348171702,35
Qwen-3-Coder-480B,213,moderate,correct,1.3401647194024133,36
Qwen-3-Coder-480B,213,moderate,correct,2.3851397409679618,37
Qwen-3-Coder-480B,213,moderate,correct,1.2870662460567823,38
Qwen-3-Coder-480B,213,moderate,correct,1.6058657062001545,39
Qwen-3-Coder-480B,213,moderate,correct,0.6576627011896431,40
Qwen-3-Coder-480B,213,moderate,correct,0.4960414808206958,41
Qwen-3-Coder-480B,213,moderate,correct,1.2417391304347827,42
Qwen-3-Coder-480B,213,moderate,correct,1.4140610195186658,43
Qwen-3-Coder-480B,213,moderate,correct,0.9889544560447874,44
Qwen-3-Coder-480B,213,moderate,correct,1.4213185147764587,45
Qwen-3-Coder-480B,213,moderate,correct,1.003627569528416,46
Qwen-3-Coder-480B,213,moderate,correct,1.3476923076923077,47
Qwen-3-Coder-480B,213,moderate,correct,1.161847540368006,48
Qwen-3-Coder-480B,213,moderate,correct,1.309570838570659,49
Qwen-3-Coder-480B,213,moderate,correct,1.2401145106459117,50
Qwen-3-Coder-480B,1103,moderate,correct,1.1527354451841945,1
Qwen-3-Coder-480B,1103,moderate,correct,0.9127543291787338,2
Qwen-3-Coder-480B,1103,moderate,correct,0.9034535043647183,3
Qwen-3-Coder-480B,1103,moderate,correct,0.9569785360637311,4
Qwen-3-Coder-480B,1103,moderate,correct,0.8385008403045163,5
Qwen-3-Coder-480B,1103,moderate,correct,0.9585963670521619,6
Qwen-3-Coder-480B,1103,moderate,correct,0.8830733101560875,7
Qwen-3-Coder-480B,1103,moderate,correct,0.9159961894493532,8
Qwen-3-Coder-480B,1103,moderate,correct,0.9117060748955632,9
Qwen-3-Coder-480B,1103,moderate,correct,0.9641533080189297,10
Qwen-3-Coder-480B,1103,moderate,correct,0.9796575459354913,11
Qwen-3-Coder-480B,1103,moderate,correct,0.9579216590081643,12
Qwen-3-Coder-480B,1103,moderate,correct,0.8887339671635369,13
Qwen-3-Coder-480B,1103,moderate,correct,0.9265311224382694,14
Qwen-3-Coder-480B,1103,moderate,correct,0.9789430429569237,15
Qwen-3-Coder-480B,1103,moderate,correct,1.0395606598991973,16
Qwen-3-Coder-480B,1103,moderate,correct,0.9782318275555824,17
Qwen-3-Coder-480B,1103,moderate,correct,0.94801600652534,18
Qwen-3-Coder-480B,1103,moderate,correct,0.9967788483827598,19
Qwen-3-Coder-480B,1103,moderate,correct,0.8344039669672494,20
Qwen-3-Coder-480B,1103,moderate,correct,0.881300928284999,21
Qwen-3-Coder-480B,1103,moderate,correct,0.9625856687795618,22
Qwen-3-Coder-480B,1103,moderate,correct,1.004727955457245,23
Qwen-3-Coder-480B,1103,moderate,correct,0.9841162359489779,24
Qwen-3-Coder-480B,1103,moderate,correct,0.8781009947222536,25
Qwen-3-Coder-480B,1103,moderate,correct,0.9590691722233448,26
Qwen-3-Coder-480B,1103,moderate,correct,0.9023889094734312,27
Qwen-3-Coder-480B,1103,moderate,correct,0.9385746222470313,28
